,gamma,A,beta,dv,dtheta,Pwin
25151,1.8,0.416,8.8,0.07954087770443422,7.742208220166219,1
25152,1.8,0.32,4.0,-0.14726949651864285,49.140375591514896,0
25153,1.8,0.32,4.0,-0.14742127498765417,47.91014464372891,0
25154,1.8,0.32,4.0,-0.14486372300930056,48.37649810016754,0
25155,1.8,0.32,4.0,-0.15497254374437097,51.7774133256019,0
25156,1.8,0.32,4.0,-0.14179659455458857,46.991339328210714,0
25157,1.8,0.32,4.0,-0.1472248998659127,48.74327609142209,0
25158,1.8,0.32,4.0,-0.17483719270050696,55.215112054750364,0
25159,1.8,0.32,4.0,-0.14586931157436062,48.081862269085136,0
25160,1.8,0.32,4.0,-0.14633989663654734,47.35028231101519,0
25161,1.8,0.32,4.0,-0.15186554419180018,48.77760566910803,0
25162,1.8,0.32,4.0,-0.1474781303464406,48.162654590628506,0
25163,1.8,0.32,4.0,-0.13863179945891407,46.892169906949405,0
25164,1.8,0.32,4.0,-0.19806418880349802,60.44284135168817,0
25165,1.8,0.32,4.0,-0.14337951854523112,48.094386119511654,0
25166,1.8,0.32,4.0,-0.14440889528131717,48.67126581052938,0
25167,1.8,0.32,4.0,-0.14024726419955386,47.0864836420656,0
25168,1.8,0.32,4.0,-0.1403727289935408,47.180865324958404,0
25169,1.8,0.32,4.0,-0.1461415840068661,48.04117938266617,0
25170,1.8,0.32,4.0,-0.1489504762838465,47.75551129427885,0
25171,1.8,0.32,4.0,-0.14693314315781014,47.549749219642834,0
25172,1.8,0.32,4.0,-0.14685564082584007,48.15134191309484,0
25173,1.8,0.32,4.0,-0.1491322822443309,48.017686126111556,0
25174,1.8,0.32,4.0,-0.14972101186575346,47.96418772394591,0
25175,1.8,0.32,4.0,-0.15186527492225732,48.673100944593855,0
25176,1.8,0.32,4.0,-0.1995864792564861,61.81690928449568,0
25177,1.8,0.32,4.0,-0.15566415704313574,48.35793682240623,0
25178,1.8,0.32,4.0,-0.14031000202582197,47.21641687373361,0
25179,1.8,0.32,4.0,-0.14440889528131717,48.67126581052938,0
25180,1.8,0.32,4.0,-0.14191062383834427,47.47199007358613,0
25181,1.8,0.32,4.0,-0.14765205007022925,48.51075564957087,0
25182,1.8,0.32,4.0,-0.1439638729829643,47.44211909617164,0
25183,1.8,0.32,4.0,-0.18614498865997076,58.02916387957583,0
25184,1.8,0.32,4.0,-0.1380135350664896,46.4259732522016,0
25185,1.8,0.32,4.0,-0.14814108546952015,47.720429307684995,0
25186,1.8,0.32,4.0,-0.14916717389780254,48.00143969018198,0
25187,1.8,0.32,4.0,-0.14588154414913945,47.98363119579736,0
25188,1.8,0.32,4.0,-0.14831744350726753,47.92267111531882,0
25189,1.8,0.32,4.0,-0.14642140282247612,47.82214306446036,0
25190,1.8,0.32,4.0,-0.15340660664355693,48.718499564452955,0
25191,1.8,0.32,4.0,-0.14956176512157743,49.07536342807067,0
25192,1.8,0.32,4.0,-0.16982898448552447,54.53811011041731,0
25193,1.8,0.32,4.0,-0.1406289622504816,47.351947963077976,0
25194,1.8,0.32,4.0,-0.14555542602271754,47.92570316568582,0
25195,1.8,0.32,4.0,-0.17653221270537073,56.17701739126497,0
25196,1.8,0.32,4.0,-0.13640169478374703,46.951166295062364,0
25197,1.8,0.32,4.0,-0.14561268457507115,47.7180164015611,0
25198,1.8,0.32,4.0,-0.1461415840068661,48.04117938266617,0
25199,1.8,0.32,4.0,-0.15098700362873968,47.95541549142614,0
25200,1.8,0.32,4.0,-0.14569099819325437,47.809329141083936,0
25201,1.8,0.32,4.0,-0.14822152819516843,47.97685639098091,0
25202,1.8,0.32,4.0,-0.1424127723417512,47.189429378289944,0
25203,1.8,0.32,4.0,-0.1464426107250843,47.333999924913314,0
25204,1.8,0.32,4.0,-0.148834253640583,48.441952503445975,0
25205,1.8,0.32,4.0,-0.18372824675219576,57.93784172040178,0
25206,1.8,0.32,4.0,-0.18312493863767032,58.55055619264563,0
25207,1.8,0.32,4.0,-0.14718246477283364,48.447455061516735,0
25208,1.8,0.32,4.0,-0.14792634489245327,47.81245505965353,0
25209,1.8,0.32,4.0,-0.15642246835225004,50.50399757657448,0
25210,1.8,0.32,4.0,-0.1412754217680819,46.836679248472976,0
25211,1.8,0.32,4.0,-0.1372543104906159,46.758339658661384,0
25212,1.8,0.32,4.0,-0.1428893872633598,47.13184289750629,0
25213,1.8,0.32,4.0,-0.14485598687464551,47.36720646223897,0
25214,1.8,0.32,4.0,-0.1480664738962027,48.863920991381534,0
25215,1.8,0.32,4.0,-0.1380135350664896,46.4259732522016,0
25216,1.8,0.32,4.0,-0.1511002474998256,48.88805647436115,0
25217,1.8,0.32,4.0,-0.14312296186703327,48.48995340278839,0
25218,1.8,0.32,4.0,-0.19965189812272124,62.53850688633476,0
25219,1.8,0.32,4.0,-0.1513922249180899,48.92256846171297,0
25220,1.8,0.32,4.0,-0.18120209852517244,66.42363672664338,0
25221,1.8,0.32,4.0,-0.18636988518790787,58.231350557239324,0
25222,1.8,0.32,4.0,-0.13659527401490335,46.59691512570552,0
25223,1.8,0.32,4.0,-0.14957305146004346,48.350570247303295,0
25224,1.8,0.32,4.0,-0.1460906182142292,47.19312614712554,0
25225,1.8,0.32,4.0,-0.15194994003112344,49.481931945119,0
25226,1.8,0.32,4.0,-0.14563080450678367,47.33173753486558,0
25227,1.8,0.32,4.0,-0.17515650355299164,56.8209101778007,0
25228,1.8,0.32,4.0,-0.14502761942123815,47.502634305950664,0
25229,1.8,0.32,4.0,-0.14711017040188165,47.68576820129974,0
25230,1.8,0.32,4.0,-0.18818085024808864,67.92688046194121,0
25231,1.8,0.32,4.0,-0.13753789657950544,46.39701568411347,0
25232,1.8,0.32,4.0,-0.1593870451107314,53.47629864877132,0
25233,1.8,0.32,4.0,-0.14587558487998115,47.92066395244109,0
25234,1.8,0.32,4.0,-0.14199165800435215,47.33531627024283,0
25235,1.8,0.32,4.0,-0.14695689203377066,49.671846208503695,0
25236,1.8,0.32,4.0,-0.1818805489768523,66.89056661665393,0
25237,1.8,0.32,4.0,-0.1835156204031428,64.4048422354546,0
25238,1.8,0.32,4.0,-0.14659289357149385,47.95090043951157,0
25239,1.8,0.32,4.0,-0.13548286267746817,46.2563673192239,0
25240,1.8,0.32,4.0,-0.14612769285608476,48.131745525542456,0
25241,1.8,0.32,4.0,-0.15640799326859334,50.80796083966969,0
25242,1.8,0.32,4.0,-0.14695329333839713,48.54896507810952,0
25243,1.8,0.32,4.0,-0.14655195185618392,47.71854892670726,0
25244,1.8,0.32,4.0,-0.1475345908506318,47.90797449475352,0
25245,1.8,0.32,4.0,-0.18904490481752165,60.253425506147934,0
25246,1.8,0.32,4.0,-0.14548857331569215,47.15098431402383,0
25247,1.8,0.32,4.0,-0.16894709556069248,53.58015346672326,0
25248,1.05,0.416,7.6,0.050220967098146246,-10.83609955334321,1
25249,1.05,0.416,7.6,0.029251640392894185,-8.960931736447293,0
25250,1.05,0.416,7.6,0.00784804728917618,-6.974043585747246,1
25251,1.05,0.416,7.6,0.024093700043392174,-8.18407515777762,0
25252,1.05,0.416,7.6,0.021445167420499206,-8.64778884775049,1
25253,1.05,0.416,7.6,0.028216133507108276,-9.18673342885026,1
25254,1.05,0.416,7.6,0.02790523414563345,-8.70185428561485,1
25255,1.05,0.416,7.6,0.02552239562456296,-9.215855002799962,1
25256,1.05,0.416,7.6,0.03220605806614407,-9.722188849990928,1
25257,1.05,0.416,7.6,0.01447382761835761,-7.66846213339997,0
25258,1.05,0.416,7.6,0.025776072432905417,-8.425667243939905,1
25259,1.05,0.416,7.6,0.027864009677604384,-8.905045695513998,1
25260,1.05,0.416,7.6,0.022587610177817102,-8.999236283264032,0
25261,1.05,0.416,7.6,0.026454505510482035,-8.811306884832582,1
25262,1.05,0.416,7.6,0.019466984259867648,-8.491822065624383,0
25263,1.05,0.416,7.6,0.027062174194806027,-8.644209373278102,1
25264,1.05,0.416,7.6,0.03755364350028745,-9.258451614590896,1
25265,1.05,0.416,7.6,0.015414382741694932,-8.580647194144383,1
25266,1.05,0.416,7.6,0.023632812810224807,-8.630582156288263,1
25267,1.05,0.416,7.6,0.006722049584266143,-7.752009942408449,1
25268,1.05,0.416,7.6,0.032749453163685466,-9.159985244341712,0
25269,1.05,0.416,7.6,0.016002728277711598,-6.8388009745305,0
25270,1.05,0.416,7.6,0.019392794800870028,-8.214068702276329,0
25271,1.05,0.416,7.6,0.02211676617133282,-6.665583209833727,0
25272,1.05,0.416,7.6,0.006843682991048733,-6.210456061413879,0
25273,1.05,0.416,7.6,0.01805528256274369,-8.25927010706259,1
25274,1.05,0.416,7.6,0.03254622156556067,-8.900008880288311,0
25275,1.05,0.416,7.6,0.018479639105892842,-7.851639524382442,1
25276,1.05,0.416,7.6,0.018969672006324656,-7.464181695818105,1
25277,1.05,0.416,7.6,0.019717980171402,-7.193897225009351,0
25278,1.05,0.416,7.6,0.03556615347970804,-9.956917173709563,1
25279,1.05,0.416,7.6,0.025834073215426412,-9.430554721525283,0
25280,1.05,0.416,7.6,0.01296307339150432,-8.033198106276053,1
25281,1.05,0.416,7.6,0.03142950592767499,-9.625554994507091,1
25282,1.05,0.416,7.6,0.021041260494580022,-8.181008216330234,0
25283,1.05,0.416,7.6,0.02375063879485731,-8.765287978815472,1
25284,1.05,0.416,7.6,0.029708645342363643,-10.206593611667671,0
25285,1.05,0.416,7.6,0.01511772095973149,-8.53169596121878,0
25286,1.05,0.416,7.6,0.022203193951009198,-9.192791882624562,0
25287,1.05,0.416,7.6,0.0319806010369095,-9.081557882966052,1
25288,1.05,0.416,7.6,0.013896186297426477,-7.785157868957278,1
25289,1.05,0.416,7.6,0.022218288769545153,-7.031199692744195,1
25290,1.05,0.416,7.6,0.0359726600002894,-9.788997644493918,0
25291,1.05,0.416,7.6,0.010038421912998141,-6.417439234909111,0
25292,1.05,0.416,7.6,0.020439820571576284,-7.992662527919869,0
25293,1.05,0.416,7.6,0.014630439238282805,-7.213922098145488,1
25294,1.05,0.416,7.6,0.02095100392952476,-7.86623908197766,1
25295,1.05,0.416,7.6,0.030596770894224162,-8.707772653327005,0
25296,1.05,0.416,7.6,0.02216936198573205,-8.193819120353183,1
25297,1.05,0.416,7.6,0.03742608461919111,-9.999399502640877,1
25298,1.05,0.416,7.6,0.030472448685860187,-9.066573786182055,0
25299,1.05,0.416,7.6,0.03079409841049749,-8.84639043785046,0
25300,1.05,0.416,7.6,0.016267625924490825,-8.953688452885416,1
25301,1.05,0.416,7.6,0.021776273486143555,-8.323169042976346,0
25302,1.05,0.416,7.6,0.018179344668677683,-8.35124974401662,1
25303,1.05,0.416,7.6,0.025521488464509745,-7.126755710734464,1
25304,1.05,0.416,7.6,0.011661197197185752,-7.9939751880180765,1
25305,1.05,0.416,7.6,0.02024510693294468,-8.552060035422002,0
25306,1.05,0.416,7.6,0.024155297064618914,-8.84509348096335,0
25307,1.05,0.416,7.6,0.04097140781498759,-9.254138342426437,1
25308,1.05,0.416,7.6,0.020563240789720716,-7.6233550382521145,1
25309,1.05,0.416,7.6,0.023267881695312798,-8.991628156001667,0
25310,1.05,0.416,7.6,0.038585984509617394,-10.81368749296687,0
25311,1.05,0.416,7.6,0.02270529648387673,-7.7514398842953085,1
25312,1.05,0.416,7.6,0.023018304183238802,-8.907671252943821,0
25313,1.05,0.416,7.6,0.014277213094869928,-7.6338348345368985,1
25314,1.05,0.416,7.6,0.015425171740464955,-7.686114765086998,1
25315,1.05,0.416,7.6,0.026563495140600996,-9.127393766966911,1
25316,1.05,0.416,7.6,0.019920318167111956,-7.685189898198232,1
25317,1.05,0.416,7.6,0.034953626825084544,-8.904356581438854,1
25318,1.05,0.416,7.6,0.03369774357272723,-9.906193100684796,1
25319,1.05,0.416,7.6,0.019502181295578014,-7.629953332086977,1
25320,1.05,0.416,7.6,0.025918707810705127,-8.61748668220104,0
25321,1.05,0.416,7.6,0.03374807149566178,-10.208483404027902,1
25322,1.05,0.416,7.6,0.03260056761092042,-9.121922372384155,1
25323,1.05,0.416,7.6,0.03318332340237551,-9.41145507678187,1
25324,1.05,0.416,7.6,0.02561210450324411,-7.78536182607683,1
25325,1.05,0.416,7.6,0.013065943376667638,-7.6182802916469115,1
25326,1.05,0.416,7.6,0.030150219582891713,-9.336442786685247,1
25327,1.05,0.416,7.6,0.016373969524836968,-8.022582360397315,0
25328,1.05,0.416,7.6,0.024135765891557553,-8.020109978586866,1
25329,1.05,0.416,7.6,0.014741064732057468,-7.4027497782208656,1
25330,1.05,0.416,7.6,0.018736931156115827,-7.243442378833663,0
25331,1.05,0.416,7.6,0.032278523573548074,-9.290172193469537,1
25332,1.05,0.416,7.6,0.01145845221303693,-7.662717017186878,0
25333,1.05,0.416,7.6,0.03179357980668804,-9.405711188708686,0
25334,1.05,0.416,7.6,0.019996174348132167,-8.452863379077122,1
25335,1.05,0.416,7.6,0.01714808018119407,-7.342678256060516,1
25336,1.05,0.416,7.6,0.02370852414439728,-6.614841212193312,1
25337,1.05,0.416,7.6,0.00761868798711976,-6.843001419805532,1
25338,1.05,0.416,7.6,0.023205900986998124,-8.828663305618306,0
25339,1.05,0.416,7.6,0.019138389732411998,-8.193174795761152,1
25340,1.05,0.416,7.6,0.039364997301547605,-9.719644244989432,0
25341,1.05,0.416,7.6,0.028841314917388033,-8.93632284167471,1
25342,1.05,0.416,7.6,0.029090289211658404,-8.794657800745078,0
25343,1.05,0.416,7.6,0.030293450363623575,-9.907163211510628,0
25344,1.65,0.32,4.0,-0.15201479899884465,46.391500971128465,0
25345,1.65,0.32,4.0,-0.13960071116399175,45.30416393290635,0
25346,1.65,0.32,4.0,-0.18202656069835643,56.74837260185015,0
25347,1.65,0.32,4.0,-0.14625163563150606,44.83898651083301,0
25348,1.65,0.32,4.0,-0.13725647250173,44.272727583887914,0
25349,1.65,0.32,4.0,-0.14042439671474397,44.275014352129375,0
25350,1.65,0.32,4.0,-0.1717937674977602,53.9075046833827,0
25351,1.65,0.32,4.0,-0.15106090348712412,46.432079066425445,0
25352,1.65,0.32,4.0,-0.14046346349812655,44.74844442975882,0
25353,1.65,0.32,4.0,-0.14126424297715834,44.82170171559946,0
25354,1.65,0.32,4.0,-0.14111056378600592,44.59582475344672,0
25355,1.65,0.32,4.0,-0.14759250234805807,45.18303565015992,0
25356,1.65,0.32,4.0,-0.13772057029645732,44.25981705705382,0
25357,1.65,0.32,4.0,-0.13271969862015331,43.23283875153322,0
25358,1.65,0.32,4.0,-0.15007012224744887,45.43231649112819,0
25359,1.65,0.32,4.0,-0.13148092932727268,42.66519124951594,0
25360,1.65,0.32,4.0,-0.14251860232484817,44.801641591753494,0
25361,1.65,0.32,4.0,-0.1487912224480224,46.85006608958457,0
25362,1.65,0.32,4.0,-0.1449562832757182,46.68050196950938,0
25363,1.65,0.32,4.0,-0.14220935815148789,44.95185625632958,0
25364,1.65,0.32,4.0,-0.1417783755085163,45.31497741660914,0
25365,1.65,0.32,4.0,-0.1431452946579374,44.917561233939196,0
25366,1.65,0.32,4.0,-0.13904865771873537,44.41911054743258,0
25367,1.65,0.32,4.0,-0.13933656501456393,44.41604002401267,0
25368,1.65,0.32,4.0,-0.19998517739488436,60.814794108041326,0
25369,1.65,0.32,4.0,-0.14217135832271982,44.45255087066212,0
25370,1.65,0.32,4.0,-0.13835470109682452,44.481572114767516,0
25371,1.65,0.32,4.0,-0.14020371876446536,44.4563905883719,0
25372,1.65,0.32,4.0,-0.16597715524763962,53.373445486194754,0
25373,1.65,0.32,4.0,-0.19635382135023,59.43759933545715,0
25374,1.65,0.32,4.0,-0.14199510993609527,44.14104097837803,0
25375,1.65,0.32,4.0,-0.14428028693589018,45.324902921632244,0
25376,1.65,0.32,4.0,-0.15073192003290137,46.33746121882385,0
25377,1.65,0.32,4.0,-0.14411875895732457,45.237807618626434,0
25378,1.65,0.32,4.0,-0.18016929895950318,66.08088525313505,0
25379,1.65,0.32,4.0,-0.14371158789536723,44.717789487990714,0
25380,1.65,0.32,4.0,-0.1467864592890531,45.48748126870028,0
25381,1.65,0.32,4.0,-0.1680906994150471,52.13472866080906,0
25382,1.65,0.32,4.0,-0.14720688729241027,45.117842020606986,0
25383,1.65,0.32,4.0,-0.17471854973841067,54.98774665790938,0
25384,1.65,0.32,4.0,-0.14756282489646816,45.587181923112624,0
25385,1.65,0.32,4.0,-0.18664360705927338,57.079226012254935,0
25386,1.65,0.32,4.0,-0.13997546044328874,45.467157263387634,0
25387,1.65,0.32,4.0,-0.1484560235012809,45.416498955257765,0
25388,1.65,0.32,4.0,-0.18335420575538613,55.93506613780639,0
25389,1.65,0.32,4.0,-0.13769451788306458,44.09573702366673,0
25390,1.65,0.32,4.0,-0.1480415107723429,46.796361376593964,0
25391,1.65,0.32,4.0,-0.14074009729587852,44.73573344695855,0
25392,1.65,0.32,4.0,-0.14343505949841073,45.20893405137254,0
25393,1.65,0.32,4.0,-0.14635867735412555,46.47571921350138,0
25394,1.65,0.32,4.0,-0.1466258919874057,45.424863435036386,0
25395,1.65,0.32,4.0,-0.14773836171626514,44.772404397752624,0
25396,1.65,0.32,4.0,-0.1453588839985562,45.57825064361465,0
25397,1.65,0.32,4.0,-0.14230687323210306,45.4495153643315,0
25398,1.65,0.32,4.0,-0.14464423740514962,45.00263139239087,0
25399,1.65,0.32,4.0,-0.14103765045096145,45.115393102521466,0
25400,1.65,0.32,4.0,-0.14062105877210257,44.7947267799415,0
25401,1.65,0.32,4.0,-0.14342979429179237,45.01816448186375,0
25402,1.65,0.32,4.0,-0.1436595883266708,45.72100346341965,0
25403,1.65,0.32,4.0,-0.14167035087797947,44.74249739593638,0
25404,1.65,0.32,4.0,-0.17429622463705538,55.232045875811764,0
25405,1.65,0.32,4.0,-0.13456638067042737,43.28696491940997,0
25406,1.65,0.32,4.0,-0.15201051101059163,46.60975558063181,0
25407,1.65,0.32,4.0,-0.14220050927746425,45.31150391276175,0
25408,1.65,0.32,4.0,-0.1423177285056409,45.21641965292527,0
25409,1.65,0.32,4.0,-0.1341506628452439,43.569213513552214,0
25410,1.65,0.32,4.0,-0.14017517413903344,44.30356550045204,0
25411,1.65,0.32,4.0,-0.1440031897233101,44.993366619930754,0
25412,1.65,0.32,4.0,-0.13735499908334511,44.10114675535374,0
25413,1.65,0.32,4.0,-0.1366032851525431,43.824011211457744,0
25414,1.65,0.32,4.0,-0.14429544486356444,45.59512602987812,0
25415,1.65,0.32,4.0,-0.13966627744096777,44.40674934234818,0
25416,1.65,0.32,4.0,-0.14639116087202503,45.15037176722217,0
25417,1.65,0.32,4.0,-0.13764442972550067,43.747020532899015,0
25418,1.65,0.32,4.0,-0.14015903590701656,44.37562736410277,0
25419,1.65,0.32,4.0,-0.1952046153980767,62.94139716937197,0
25420,1.65,0.32,4.0,-0.1490612703312712,46.07067974680213,0
25421,1.65,0.32,4.0,-0.13925967242935605,44.753357262912445,0
25422,1.65,0.32,4.0,-0.138970920498882,43.83354599329485,0
25423,1.65,0.32,4.0,-0.1495684835926509,46.00388058342317,0
25424,1.65,0.32,4.0,-0.14447598117367855,44.88847499154549,0
25425,1.65,0.32,4.0,-0.14036044843912013,44.69625115214504,0
25426,1.65,0.32,4.0,-0.1792835465244928,55.87229382483005,0
25427,1.65,0.32,4.0,-0.1476393374959291,46.93134443194931,0
25428,1.65,0.32,4.0,-0.1399260795404585,44.91954136105376,0
25429,1.65,0.32,4.0,-0.15043259558731548,45.5891209680979,0
25430,1.65,0.32,4.0,-0.14465980396661424,44.89254261610667,0
25431,1.65,0.32,4.0,-0.14878377749154137,45.872747454096654,0
25432,1.65,0.32,4.0,-0.14445022778768943,45.34932729533,0
25433,1.65,0.32,4.0,-0.14640033988302442,47.40800614159774,0
25434,1.65,0.32,4.0,-0.14960650431155328,45.22702397472695,0
25435,1.65,0.32,4.0,-0.14717618939739258,44.90815799742593,0
25436,1.65,0.32,4.0,-0.14107769998204966,44.27650184105289,0
25437,1.65,0.32,4.0,-0.14320168863136917,45.36376707908674,0
25438,1.65,0.32,4.0,-0.14052235660260598,44.205663955345614,0
25439,1.65,0.32,4.0,-0.14106170240340854,44.50925499094667,0
25440,1.35,0.6080000000000001,10.0,0.18970340658852794,-27.828916720159583,1
25441,1.35,0.6080000000000001,10.0,0.16813564324229555,-26.639020098385963,1
25442,1.35,0.6080000000000001,10.0,0.17274534045147127,-27.13757149375335,1
25443,1.35,0.6080000000000001,10.0,0.17019236172650762,-27.074635112591245,1
25444,1.35,0.6080000000000001,10.0,0.17661759035014754,-27.885805461912973,1
25445,1.35,0.6080000000000001,10.0,0.1675566284997813,-25.901700131752783,1
25446,1.35,0.6080000000000001,10.0,0.16820706395197763,-26.85724356941992,1
25447,1.35,0.6080000000000001,10.0,0.17612713243849176,-27.608985566606485,1
25448,1.35,0.6080000000000001,10.0,0.15688560241988858,-26.437488021072184,1
25449,1.35,0.6080000000000001,10.0,0.16965244257189624,-27.571460693876503,1
25450,1.35,0.6080000000000001,10.0,0.15937520894514232,-25.66376919459114,1
25451,1.35,0.6080000000000001,10.0,0.1611602479800526,-25.73543336953582,1
25452,1.35,0.6080000000000001,10.0,0.15120081379160494,-26.737614858916473,1
25453,1.35,0.6080000000000001,10.0,0.16691565547945159,-29.274396104016233,1
25454,1.35,0.6080000000000001,10.0,0.16747857484099948,-25.813709594596617,1
25455,1.35,0.6080000000000001,10.0,0.1574228119868406,-25.124825506922008,1
25456,1.35,0.6080000000000001,10.0,0.13580441276018806,-23.898907496318095,1
25457,1.35,0.6080000000000001,10.0,0.18329165174275028,-26.68647005348528,1
25458,1.35,0.6080000000000001,10.0,0.15415945109862136,-26.029674479686165,1
25459,1.35,0.6080000000000001,10.0,0.1343491413132499,-23.395062010611213,1
25460,1.35,0.6080000000000001,10.0,0.16594934565023275,-27.02803598027353,1
25461,1.35,0.6080000000000001,10.0,0.1707112824420825,-27.04010925232935,1
25462,1.35,0.6080000000000001,10.0,0.15163226354755976,-25.013251524152928,1
25463,1.35,0.6080000000000001,10.0,0.16068456800088116,-26.441087842260863,1
25464,1.35,0.6080000000000001,10.0,0.17963221807240703,-27.17465321132123,1
25465,1.35,0.6080000000000001,10.0,0.16863321654285796,-25.48450742121379,1
25466,1.35,0.6080000000000001,10.0,0.1657864234128819,-26.618002643907204,1
25467,1.35,0.6080000000000001,10.0,0.15393759137614768,-24.872090573575676,1
25468,1.35,0.6080000000000001,10.0,0.1780796142874928,-26.675184438559313,1
25469,1.35,0.6080000000000001,10.0,0.17440930260321588,-26.64218744958366,1
25470,1.35,0.6080000000000001,10.0,0.17413509554517628,-28.19718158172349,1
25471,1.35,0.6080000000000001,10.0,0.17975280801699342,-27.652949087916255,1
25472,1.35,0.6080000000000001,10.0,0.1733449627609716,-27.600799411210645,1
25473,1.35,0.6080000000000001,10.0,0.20577479108437013,-29.7302534707907,1
25474,1.35,0.6080000000000001,10.0,0.17341258313666993,-28.053798695710434,1
25475,1.35,0.6080000000000001,10.0,0.17257499841832183,-25.8840826058903,1
25476,1.35,0.6080000000000001,10.0,0.16629567325870792,-26.25354779167042,1
25477,1.35,0.6080000000000001,10.0,0.1738049873457527,-26.820088501531387,1
25478,1.35,0.6080000000000001,10.0,0.1633943792870814,-26.305037459596072,1
25479,1.35,0.6080000000000001,10.0,0.16373755706842189,-26.567584165269714,1
25480,1.35,0.6080000000000001,10.0,0.17520795331191769,-26.916747748546136,1
25481,1.35,0.6080000000000001,10.0,0.15702347265491645,-25.62944158688348,1
25482,1.35,0.6080000000000001,10.0,0.16710494594263597,-26.860724567730784,1
25483,1.35,0.6080000000000001,10.0,0.1650673216618382,-26.64795976720295,1
25484,1.35,0.6080000000000001,10.0,0.16807292285698675,-26.73091002565998,1
25485,1.35,0.6080000000000001,10.0,0.17465512868784783,-27.508300065356252,1
25486,1.35,0.6080000000000001,10.0,0.17157124868798368,-26.847432935624028,1
25487,1.35,0.6080000000000001,10.0,0.17209223530045425,-26.70550388322625,1
25488,1.35,0.6080000000000001,10.0,0.17037696452595172,-26.4196359457788,1
25489,1.35,0.6080000000000001,10.0,0.15675877875357094,-25.811189408774382,1
25490,1.35,0.6080000000000001,10.0,0.185820833765537,-27.36680272382207,1
25491,1.35,0.6080000000000001,10.0,0.17393079605155465,-26.473029824037376,1
25492,1.35,0.6080000000000001,10.0,0.1814889608461381,-26.48755377510104,1
25493,1.35,0.6080000000000001,10.0,0.14749334824626442,-25.579158168875246,1
25494,1.35,0.6080000000000001,10.0,0.16514280407104648,-25.21889490123253,1
25495,1.35,0.6080000000000001,10.0,0.1697143921858884,-25.99140458898659,1
25496,1.35,0.6080000000000001,10.0,0.14872052960709348,-25.44080843249678,1
25497,1.35,0.6080000000000001,10.0,0.16763213405420802,-27.0997340647236,1
25498,1.35,0.6080000000000001,10.0,0.16157917761816748,-26.645114619276164,1
25499,1.35,0.6080000000000001,10.0,0.1555749196676073,-25.091669406803696,1
25500,1.35,0.6080000000000001,10.0,0.1736192563731405,-27.311489179289154,1
25501,1.35,0.6080000000000001,10.0,0.16656929438265455,-27.015753212093436,1
25502,1.35,0.6080000000000001,10.0,0.16227443070464118,-27.309208552192672,1
25503,1.35,0.6080000000000001,10.0,0.16558756930481044,-27.139038146304507,1
25504,1.35,0.6080000000000001,10.0,0.19285348266152,-29.230881809314,1
25505,1.35,0.6080000000000001,10.0,0.13942799376671744,-24.581629653547246,1
25506,1.35,0.6080000000000001,10.0,0.15891795248758747,-25.6009149605571,1
25507,1.35,0.6080000000000001,10.0,0.17747123847600335,-27.990393149976768,1
25508,1.35,0.6080000000000001,10.0,0.18155490494752052,-27.098414606891772,1
25509,1.35,0.6080000000000001,10.0,0.1720660772163846,-26.916403623819058,1
25510,1.35,0.6080000000000001,10.0,0.14129474437490835,-24.45987949762163,1
25511,1.35,0.6080000000000001,10.0,0.17301922552439858,-26.793204599250387,1
25512,1.35,0.6080000000000001,10.0,0.16068765166309984,-25.68850740817662,1
25513,1.35,0.6080000000000001,10.0,0.15578391369701872,-26.54959372134438,1
25514,1.35,0.6080000000000001,10.0,0.17155184628338616,-26.956931617546573,1
25515,1.35,0.6080000000000001,10.0,0.1513233212397117,-25.383131703555108,1
25516,1.35,0.6080000000000001,10.0,0.1713570651946772,-27.562285285004258,1
25517,1.35,0.6080000000000001,10.0,0.1596630097230832,-26.191188894994525,1
25518,1.35,0.6080000000000001,10.0,0.1507521032932615,-25.863185097302278,1
25519,1.35,0.6080000000000001,10.0,0.16733341992041534,-25.979741670944605,1
25520,1.35,0.6080000000000001,10.0,0.13975266102131986,-24.81038737414056,1
25521,1.35,0.6080000000000001,10.0,0.17276876470631403,-27.251051727593484,1
25522,1.35,0.6080000000000001,10.0,0.16019008693666884,-26.10067968329593,1
25523,1.35,0.6080000000000001,10.0,0.16412939857939862,-26.475668877839958,1
25524,1.35,0.6080000000000001,10.0,0.19767080651008326,-26.60489665453317,1
25525,1.35,0.6080000000000001,10.0,0.165089027155439,-26.190808663898217,1
25526,1.35,0.6080000000000001,10.0,0.1744914239722033,-26.963591740260412,1
25527,1.35,0.6080000000000001,10.0,0.1684811575037603,-27.42747096667548,1
25528,1.35,0.6080000000000001,10.0,0.16043719135866094,-26.21039331386011,1
25529,1.35,0.6080000000000001,10.0,0.15114822378072326,-26.028346294429895,1
25530,1.35,0.6080000000000001,10.0,0.17022567655817625,-26.478557258094206,1
25531,1.35,0.6080000000000001,10.0,0.1612037758452362,-27.376077033223623,1
25532,1.35,0.6080000000000001,10.0,0.18260462496405486,-27.03810807827046,1
25533,1.35,0.6080000000000001,10.0,0.1586181656766596,-25.193087875162554,1
25534,1.35,0.6080000000000001,10.0,0.17442594878006373,-26.4378153691722,1
25535,1.35,0.6080000000000001,10.0,0.17096875700462932,-26.793043620309263,1
