,gamma,A,beta,dv,dtheta,Pwin
24252,1.65,0.416,5.2,-0.06528611321390915,24.915190127667827,0
24253,1.65,0.416,5.2,-0.05866935559315814,23.316475100462355,0
24254,1.65,0.416,5.2,-0.06281717808362275,24.172827211317284,0
24255,1.65,0.416,5.2,-0.06940938508476058,25.146526757719116,0
24256,1.65,0.416,5.2,-0.06175466115876618,24.19595001361192,1
24257,1.65,0.416,5.2,-0.0631090135829096,24.563824596760796,0
24258,1.65,0.416,5.2,-0.058908549527772164,24.210327629428193,1
24259,1.65,0.416,5.2,-0.07395296166292081,25.816245003883992,0
24260,1.65,0.416,5.2,-0.062050128764397194,24.904877661816045,0
24261,1.65,0.416,5.2,-0.06875528625082503,24.565839756192986,0
24262,1.65,0.416,5.2,-0.06913427653376061,24.894906372396875,0
24263,1.65,0.416,5.2,-0.08250278186187804,26.503612051494372,0
24264,1.65,0.416,5.2,-0.06630230011091598,25.891985261755366,0
24265,1.65,0.416,5.2,-0.06588142718369505,24.45481168245145,0
24266,1.65,0.416,5.2,-0.07064078012105088,25.59925457143686,0
24267,1.65,0.416,5.2,-0.07057505995937641,25.10517269988742,0
24268,1.65,0.416,5.2,-0.06570964297951737,25.15824287441427,0
24269,1.65,0.416,5.2,-0.05800716537245135,23.16710337810231,1
24270,1.65,0.416,5.2,-0.05926467921758341,23.869591130215085,0
24271,1.65,0.416,5.2,-0.07542308802976597,26.41916239958718,0
24272,1.65,0.416,5.2,-0.06886359016899751,24.586041940453555,0
24273,1.65,0.416,5.2,-0.06133091270289029,24.296265149543515,1
24274,1.65,0.416,5.2,-0.06785159319913767,25.72298510079706,0
24275,1.65,0.416,5.2,-0.05651872998708113,23.730122292616997,0
24276,1.65,0.416,5.2,-0.06227164830017831,24.820468682536315,1
24277,1.65,0.416,5.2,-0.05010559172752818,22.65086810311051,0
24278,1.65,0.416,5.2,-0.06987982097150922,25.807483011511408,0
24279,1.65,0.416,5.2,-0.059460253570633975,24.116666347809556,0
24280,1.65,0.416,5.2,-0.07501929014871234,26.515715798980864,0
24281,1.65,0.416,5.2,-0.05713581293099931,24.13486320971792,0
24282,1.65,0.416,5.2,-0.05492127507418812,23.34389957699817,0
24283,1.65,0.416,5.2,-0.06833656359147605,25.052913177900734,0
24284,1.65,0.416,5.2,-0.07418498768358142,25.661342942250798,0
24285,1.65,0.416,5.2,-0.0648289446385878,24.82184634351667,0
24286,1.65,0.416,5.2,-0.06508923820081369,24.712293823874745,0
24287,1.65,0.416,5.2,-0.06714965926067368,24.880271285580392,0
24288,1.2,0.5760000000000001,10.0,0.13535424633408358,-30.27543738788276,1
24289,1.2,0.5760000000000001,10.0,0.13003181326840538,-28.910256364475813,1
24290,1.2,0.5760000000000001,10.0,0.14239798753903082,-29.30992758723891,1
24291,1.2,0.5760000000000001,10.0,0.15224218788418206,-30.52457290712661,1
24292,1.2,0.5760000000000001,10.0,0.15196702274664223,-30.194477173553146,1
24293,1.2,0.5760000000000001,10.0,0.14862537367234552,-30.3865160704827,1
24294,1.2,0.5760000000000001,10.0,0.13285376037249194,-27.78849797573158,1
24295,1.2,0.5760000000000001,10.0,0.1599002587946993,-31.023457584667597,1
24296,1.2,0.5760000000000001,10.0,0.14895401464946736,-30.629007036900042,1
24297,1.2,0.5760000000000001,10.0,0.13893480805408323,-29.654075897069617,1
24298,1.2,0.5760000000000001,10.0,0.13452913366720368,-28.975384212896508,1
24299,1.2,0.5760000000000001,10.0,0.14486437536356112,-30.7792025271105,1
24300,1.2,0.5760000000000001,10.0,0.14096678029003956,-29.783858322748294,1
24301,1.2,0.5760000000000001,10.0,0.12999881372101504,-28.67397933870064,1
24302,1.2,0.5760000000000001,10.0,0.18397126795284885,-33.43792884247399,1
24303,1.2,0.5760000000000001,10.0,0.12733408345488875,-28.671360250550585,1
24304,1.2,0.5760000000000001,10.0,0.1824096627730108,-30.656664174805307,1
24305,1.2,0.5760000000000001,10.0,0.13166521730816924,-28.33982281582262,1
24306,1.2,0.5760000000000001,10.0,0.15137361026050625,-30.78421865682767,1
24307,1.2,0.5760000000000001,10.0,0.14696711053305775,-30.475153367088282,1
24308,1.2,0.5760000000000001,10.0,0.1258796356648722,-27.49568817934812,1
24309,1.2,0.5760000000000001,10.0,0.14740102434193267,-31.992678479687427,1
24310,1.2,0.5760000000000001,10.0,0.12586639758258633,-28.564235263005905,1
24311,1.2,0.5760000000000001,10.0,0.14966604315625975,-32.80603351853998,1
24312,1.2,0.5760000000000001,10.0,0.15163967384891933,-30.641769471676383,1
24313,1.2,0.5760000000000001,10.0,0.13727550736138225,-28.879959007284228,1
24314,1.2,0.5760000000000001,10.0,0.15385172714993817,-29.77093100183084,1
24315,1.2,0.5760000000000001,10.0,0.15034832119297592,-30.97273586646041,1
24316,1.2,0.5760000000000001,10.0,0.12308951545531766,-28.61566306585749,1
24317,1.2,0.5760000000000001,10.0,0.17134512433858368,-30.968552397692022,1
24318,1.2,0.5760000000000001,10.0,0.12675140056366507,-28.44002636386275,1
24319,1.2,0.5760000000000001,10.0,0.12754237585352327,-29.215519450914805,1
24320,1.2,0.5760000000000001,10.0,0.14472984220630455,-30.38119197539738,1
24321,1.2,0.5760000000000001,10.0,0.1336748264651337,-28.899726254903854,1
24322,1.2,0.5760000000000001,10.0,0.14456782975390664,-28.450259363504507,1
24323,1.2,0.5760000000000001,10.0,0.15227000535331672,-31.385147664986768,1
24324,1.2,0.5760000000000001,10.0,0.15820484615479072,-30.705062197180368,1
24325,1.2,0.5760000000000001,10.0,0.13120788338263337,-28.72190160304141,1
24326,1.2,0.5760000000000001,10.0,0.12629321139546115,-28.31693502376268,1
24327,1.2,0.5760000000000001,10.0,0.14212890658781924,-30.02249831450478,1
24328,1.2,0.5760000000000001,10.0,0.15215718389031752,-30.52511803150572,1
24329,1.2,0.5760000000000001,10.0,0.15043054986625903,-29.701871758639975,1
24330,1.2,0.5760000000000001,10.0,0.13753909423792415,-30.234942811547334,1
24331,1.2,0.5760000000000001,10.0,0.1541640169565118,-31.37903390161442,1
24332,1.2,0.5760000000000001,10.0,0.13062987965119033,-28.95123971498421,1
24333,1.2,0.5760000000000001,10.0,0.14023857930477807,-29.150783066463376,1
24334,1.2,0.5760000000000001,10.0,0.1565822559821197,-32.306153266724706,1
24335,1.2,0.5760000000000001,10.0,0.12626823574634302,-28.3399600409008,1
24336,1.2,0.5760000000000001,10.0,0.1457056595020012,-30.67191563991696,1
24337,1.2,0.5760000000000001,10.0,0.1370348466560068,-29.304717064349376,1
24338,1.2,0.5760000000000001,10.0,0.14717746586664435,-30.384162397130346,1
24339,1.2,0.5760000000000001,10.0,0.13356183070774447,-28.920501270577233,1
24340,1.2,0.5760000000000001,10.0,0.11450302229386641,-27.69944588266967,1
24341,1.2,0.5760000000000001,10.0,0.16371422394630566,-31.380444377712976,1
24342,1.2,0.5760000000000001,10.0,0.13352997639841588,-28.586464249227276,1
24343,1.2,0.5760000000000001,10.0,0.13845496950476066,-29.787456579447934,0
24344,1.2,0.5760000000000001,10.0,0.1576668473116915,-30.58658533394329,1
24345,1.2,0.5760000000000001,10.0,0.14561724937669365,-30.10867535998046,1
24346,1.2,0.5760000000000001,10.0,0.14560555719395865,-30.506273839532582,1
24347,1.2,0.5760000000000001,10.0,0.15241647905521843,-30.197659068487397,1
24348,1.2,0.5760000000000001,10.0,0.1498169657501456,-30.34588592518027,1
24349,1.2,0.5760000000000001,10.0,0.13398591666194146,-28.834990888830625,1
24350,1.2,0.5760000000000001,10.0,0.15937935500657277,-30.363010473258335,1
24351,1.2,0.5760000000000001,10.0,0.14357045240653932,-29.964985427246745,1
24352,1.2,0.5760000000000001,10.0,0.12101497563266522,-28.21392504564116,1
24353,1.2,0.5760000000000001,10.0,0.13375689985662034,-28.233338729690132,1
24354,1.2,0.5760000000000001,10.0,0.13865237146883494,-29.300112355863483,1
24355,1.2,0.5760000000000001,10.0,0.15065662339486105,-32.509602174924325,1
24356,1.2,0.5760000000000001,10.0,0.13997287173372613,-29.304320618726244,1
24357,1.2,0.5760000000000001,10.0,0.15852383534037692,-30.654795047080505,1
24358,1.2,0.5760000000000001,10.0,0.14779486480096857,-30.293214937151603,1
24359,1.2,0.5760000000000001,10.0,0.15696440211713011,-31.002011272371938,1
24360,1.2,0.5760000000000001,10.0,0.14158846397559843,-30.20523271921639,1
24361,1.2,0.5760000000000001,10.0,0.14976561471976582,-29.845685955350348,1
24362,1.2,0.5760000000000001,10.0,0.11655261139426926,-26.109420124019557,1
24363,1.2,0.5760000000000001,10.0,0.1512746427634244,-29.45220991349258,1
24364,1.2,0.5760000000000001,10.0,0.13740632500727565,-28.456517984076825,1
24365,1.2,0.5760000000000001,10.0,0.129979293886048,-28.857020766454248,1
24366,1.2,0.5760000000000001,10.0,0.1414881724210587,-28.808752068202836,1
24367,1.2,0.5760000000000001,10.0,0.1294822828525975,-28.753118635981302,1
24368,1.2,0.5760000000000001,10.0,0.15186813391687665,-30.698810922577458,1
24369,1.2,0.5760000000000001,10.0,0.12512651169403985,-27.883723875371786,1
24370,1.2,0.5760000000000001,10.0,0.12794601906268474,-28.014804038396598,1
24371,1.2,0.5760000000000001,10.0,0.1460882096089321,-29.805076167085744,1
24372,1.2,0.5760000000000001,10.0,0.1510085839994347,-28.96159852071247,1
24373,1.2,0.5760000000000001,10.0,0.14405910829204596,-29.713490823899093,1
24374,1.2,0.5760000000000001,10.0,0.12998323203119974,-28.668041407311073,1
24375,1.2,0.5760000000000001,10.0,0.13999210908465598,-29.80974028011387,1
24376,1.2,0.5760000000000001,10.0,0.14680542237971844,-30.116827260882268,1
24377,1.2,0.5760000000000001,10.0,0.13335358683726511,-28.627308418641938,1
24378,1.2,0.5760000000000001,10.0,0.1432693349927796,-28.91152900568339,1
24379,1.2,0.5760000000000001,10.0,0.1417107799528132,-30.2685975299348,1
24380,1.2,0.5760000000000001,10.0,0.13913405889908778,-29.21605665353772,1
24381,1.2,0.5760000000000001,10.0,0.1706441023327335,-32.36151915792331,1
24382,1.2,0.5760000000000001,10.0,0.15396171172035525,-30.697991999606145,0
24383,1.2,0.5760000000000001,10.0,0.14112445513925775,-30.35188316624715,1
24384,0.9,0.5760000000000001,4.0,-0.04143074830058194,-19.97096548839449,1
24385,0.9,0.5760000000000001,4.0,-0.04687377648870508,-20.1337750223218,0
24386,0.9,0.5760000000000001,4.0,-0.03896474108855541,-20.536395697307213,0
24387,0.9,0.5760000000000001,4.0,-0.05665647855009204,-18.629257555778466,1
24388,0.9,0.5760000000000001,4.0,-0.04262971143716429,-20.507826842173856,1
24389,0.9,0.5760000000000001,4.0,-0.047134362402535934,-19.526778156121097,1
24390,0.9,0.5760000000000001,4.0,-0.05280266996738442,-18.4486557563717,0
24391,0.9,0.5760000000000001,4.0,-0.0441650077934167,-19.857536471680135,1
24392,0.9,0.5760000000000001,4.0,-0.049894679745477816,-19.34523962032152,1
24393,0.9,0.5760000000000001,4.0,-0.05296758853277303,-18.975094529087556,1
24394,0.9,0.5760000000000001,4.0,-0.05231176210585098,-18.758408479678693,1
24395,0.9,0.5760000000000001,4.0,-0.046553386773037636,-19.424693289722043,0
24396,0.9,0.5760000000000001,4.0,-0.046513808904853515,-19.75571971276206,0
24397,0.9,0.5760000000000001,4.0,-0.05102255855044677,-18.64312615161063,0
24398,0.9,0.5760000000000001,4.0,-0.04819095237023818,-19.55711664700582,0
24399,0.9,0.5760000000000001,4.0,-0.05124150310969974,-18.697684149136407,0
24400,0.9,0.5760000000000001,4.0,-0.04881469860081658,-19.687664890181253,1
24401,0.9,0.5760000000000001,4.0,-0.050851256113512155,-19.538964481316683,1
24402,0.9,0.5760000000000001,4.0,-0.04234110430118396,-20.284688950617372,1
24403,0.9,0.5760000000000001,4.0,-0.04960876628975938,-19.112274708908203,1
24404,0.9,0.5760000000000001,4.0,-0.04699794290432269,-19.754705645021588,1
24405,0.9,0.5760000000000001,4.0,-0.0548082506331094,-18.493709821033065,1
24406,0.9,0.5760000000000001,4.0,-0.047609558173121264,-18.986067716904806,1
24407,0.9,0.5760000000000001,4.0,-0.0517076747367701,-18.862861237466554,0
24408,0.9,0.5760000000000001,4.0,-0.048068742881046594,-19.29939894840394,1
24409,0.9,0.5760000000000001,4.0,-0.05405350452356894,-18.88180492146197,0
24410,0.9,0.5760000000000001,4.0,-0.051780499126691915,-19.193225532325336,1
24411,0.9,0.5760000000000001,4.0,-0.049425355519372244,-19.053975171252254,1
24412,0.9,0.5760000000000001,4.0,-0.055281413315645844,-19.126076135467656,1
24413,0.9,0.5760000000000001,4.0,-0.04972188737178382,-20.280545203231583,1
24414,0.9,0.5760000000000001,4.0,-0.05502687971016812,-18.147469572875714,0
24415,0.9,0.5760000000000001,4.0,-0.04822096489159025,-19.394165213646737,0
24416,0.9,0.5760000000000001,4.0,-0.043753565039730075,-19.949062399390854,1
24417,0.9,0.5760000000000001,4.0,-0.052932325029222876,-19.66236483687358,1
24418,0.9,0.5760000000000001,4.0,-0.04345536871053626,-20.084354452380225,1
24419,0.9,0.5760000000000001,4.0,-0.05358369235318103,-18.624220214267254,1
24420,0.9,0.5760000000000001,4.0,-0.045993352013495026,-19.913331837538678,1
24421,0.9,0.5760000000000001,4.0,-0.04174582164452062,-20.41128844717153,1
24422,0.9,0.5760000000000001,4.0,-0.04700175145890709,-19.478031541189345,0
24423,0.9,0.5760000000000001,4.0,-0.047707510945943415,-19.620427858297795,1
24424,0.9,0.5760000000000001,4.0,-0.04348666491210837,-19.93992494943194,0
24425,0.9,0.5760000000000001,4.0,-0.05333497236974377,-19.14276529147795,0
24426,0.9,0.5760000000000001,4.0,-0.050344063014337914,-19.156354528967448,1
24427,0.9,0.5760000000000001,4.0,-0.050774648269126255,-19.317723392357316,1
24428,0.9,0.5760000000000001,4.0,-0.039244777528729013,-20.580708769834686,1
24429,0.9,0.5760000000000001,4.0,-0.05308099188766735,-19.442266787385478,1
24430,0.9,0.5760000000000001,4.0,-0.0529158373236083,-18.648741770453,1
24431,0.9,0.5760000000000001,4.0,-0.04373045209818796,-19.905988291839876,1
24432,0.9,0.5760000000000001,4.0,-0.04369603790845383,-20.422014688850112,1
24433,0.9,0.5760000000000001,4.0,-0.055140515303327475,-18.09496065581248,1
24434,0.9,0.5760000000000001,4.0,-0.049964784209242885,-18.67335997365651,0
24435,0.9,0.5760000000000001,4.0,-0.056282570775806395,-18.67603056049704,1
24436,0.9,0.5760000000000001,4.0,-0.05106154989012812,-19.32928494572115,1
24437,0.9,0.5760000000000001,4.0,-0.037218979117670276,-20.81479618685095,1
24438,0.9,0.5760000000000001,4.0,-0.05154434976714237,-18.882041112194763,1
24439,0.9,0.5760000000000001,4.0,-0.050682188734612915,-19.235595791740415,0
24440,0.9,0.5760000000000001,4.0,-0.04430421477822408,-20.43291096304508,1
24441,0.9,0.5760000000000001,4.0,-0.05508181656342204,-18.47021069212129,0
24442,0.9,0.5760000000000001,4.0,-0.04104331769998118,-20.1040863668119,1
24443,0.9,0.5760000000000001,4.0,-0.049308526466869146,-19.43796228416027,1
24444,0.9,0.5760000000000001,4.0,-0.04839710071203146,-19.928995019558364,0
24445,0.9,0.5760000000000001,4.0,-0.05190697570416619,-19.14710842471687,1
24446,0.9,0.5760000000000001,4.0,-0.04828564666455579,-19.719211931556472,1
24447,0.9,0.5760000000000001,4.0,-0.03999930732018983,-20.077627793767753,0
24448,0.9,0.5760000000000001,4.0,-0.033288895307206356,-21.841000516464412,1
24449,0.9,0.5760000000000001,4.0,-0.04786411716438552,-19.149833599665165,1
24450,0.9,0.5760000000000001,4.0,-0.05156054158107268,-19.174058848701776,1
24451,0.9,0.5760000000000001,4.0,-0.04180535078998346,-19.812403052045568,1
24452,0.9,0.5760000000000001,4.0,-0.04899805279772321,-19.50915206562116,0
24453,0.9,0.5760000000000001,4.0,-0.04909440418981473,-18.86219462689546,1
24454,0.9,0.5760000000000001,4.0,-0.04852252469271415,-19.452214514823147,1
24455,0.9,0.5760000000000001,4.0,-0.055411203342206644,-18.843031137198366,0
24456,0.9,0.5760000000000001,4.0,-0.053579057363890153,-18.474317557443868,1
24457,0.9,0.5760000000000001,4.0,-0.051044325086004566,-19.428553184412344,1
24458,0.9,0.5760000000000001,4.0,-0.04536206035472451,-19.907429884399782,1
24459,0.9,0.5760000000000001,4.0,-0.05527713203666848,-18.604231035360613,0
24460,0.9,0.5760000000000001,4.0,-0.04934713645796435,-19.77926991986262,0
24461,0.9,0.5760000000000001,4.0,-0.047316629065779964,-19.64964380552845,1
24462,0.9,0.5760000000000001,4.0,-0.046668912130760326,-19.196346656316607,1
24463,0.9,0.5760000000000001,4.0,-0.052266614178492404,-19.530611242560724,0
24464,0.9,0.5760000000000001,4.0,-0.050364243580966056,-19.41246047387712,1
24465,0.9,0.5760000000000001,4.0,-0.05300878915448107,-18.792014867424427,1
24466,0.9,0.5760000000000001,4.0,-0.05691875453330683,-18.87781927579175,1
24467,0.9,0.5760000000000001,4.0,-0.059251201544638615,-18.095001925732305,0
24468,0.9,0.5760000000000001,4.0,-0.05970471128523161,-18.250130417330546,1
24469,0.9,0.5760000000000001,4.0,-0.045721145612559966,-19.875707658604277,1
24470,0.9,0.5760000000000001,4.0,-0.057960746109521344,-18.458387161890975,1
24471,0.9,0.5760000000000001,4.0,-0.05577918830407955,-18.677970073152665,0
24472,0.9,0.5760000000000001,4.0,-0.04548791043586525,-19.878879142599267,1
24473,0.9,0.5760000000000001,4.0,-0.044532016001231745,-20.149468946206255,1
24474,0.9,0.5760000000000001,4.0,-0.036556243858825055,-21.09672532624804,0
24475,0.9,0.5760000000000001,4.0,-0.046640138271407616,-19.54670548584096,1
24476,0.9,0.5760000000000001,4.0,-0.044320998144162266,-20.89687866974662,1
24477,0.9,0.5760000000000001,4.0,-0.0508510783566791,-19.184369047631805,1
24478,0.9,0.5760000000000001,4.0,-0.045535174920531496,-19.439302555132528,1
24479,0.9,0.5760000000000001,4.0,-0.05111388660284738,-19.367112842385175,1
24480,0.9,0.512,10.0,0.10785273354279071,-37.989193787919916,1
24481,0.9,0.512,10.0,0.09121972538151304,-36.38808662823117,1
24482,0.9,0.512,10.0,0.10221058989440038,-37.91401047737801,1
24483,0.9,0.512,10.0,0.0930368048089355,-39.66995861338346,1
24484,0.9,0.512,10.0,0.07694166541328831,-36.98638886551774,1
24485,0.9,0.512,10.0,0.09431343024095093,-37.76474632516782,1
24486,0.9,0.512,10.0,0.0854900623806974,-37.79565499043876,1
24487,0.9,0.512,10.0,0.09026201148565138,-38.85037435473633,1
24488,0.9,0.512,10.0,0.07516591234085965,-35.98342070598419,1
24489,0.9,0.512,10.0,0.07497571004877995,-36.516778203055765,1
24490,0.9,0.512,10.0,0.07588167112058272,-34.888596537179275,1
24491,0.9,0.512,10.0,0.10785497207425351,-38.79709378545765,1
24492,0.9,0.512,10.0,0.08271377225105297,-38.6982613297001,1
24493,0.9,0.512,10.0,0.1049428516837645,-38.913585130595436,1
24494,0.9,0.512,10.0,0.07162407238093826,-36.49014689280767,1
24495,0.9,0.512,10.0,0.08130887816882804,-36.23391666319927,1
24496,0.9,0.512,10.0,0.07334861690036523,-37.06131072771268,1
24497,0.9,0.512,10.0,0.06613063405968142,-35.85148041574299,1
24498,0.9,0.512,10.0,0.05482981486931507,-33.62246265208066,1
24499,0.9,0.512,10.0,0.09902948032861278,-38.71021246296226,1
24500,0.9,0.512,10.0,0.07348341861147811,-37.859033899199574,1
24501,0.9,0.512,10.0,0.10602778419982992,-39.42518153871134,1
24502,0.9,0.512,10.0,0.08181743199614258,-37.02035341424871,1
24503,0.9,0.512,10.0,0.06169663407433698,-32.904144432077246,1
24504,0.9,0.512,10.0,0.09771851445540022,-37.513451973446976,1
24505,0.9,0.512,10.0,0.07737325780978396,-38.49344531334558,1
24506,0.9,0.512,10.0,0.06458189178542106,-35.82098863377839,1
24507,0.9,0.512,10.0,0.0884576673076764,-37.5227148978356,1
24508,0.9,0.512,10.0,0.11859081991542075,-39.385945959199404,1
24509,0.9,0.512,10.0,0.09446960727931192,-38.92326732676115,1
24510,0.9,0.512,10.0,0.10509367526044375,-38.59688977278597,1
24511,0.9,0.512,10.0,0.08660983791395827,-38.18451822119489,1
24512,0.9,0.512,10.0,0.10866123802997874,-38.70072466429265,1
24513,0.9,0.512,10.0,0.08377140932949761,-36.79329559734575,1
24514,0.9,0.512,10.0,0.07975607126875775,-37.396837898667535,1
24515,0.9,0.512,10.0,0.07956887032709717,-37.72429589687581,1
24516,0.9,0.512,10.0,0.094209690757657,-37.44982109555734,1
24517,0.9,0.512,10.0,0.10135109696441108,-39.597718399258056,1
24518,0.9,0.512,10.0,0.09287399587199446,-37.345888325342756,1
24519,0.9,0.512,10.0,0.09163393053076713,-38.23455514768828,1
24520,0.9,0.512,10.0,0.0894980935578768,-37.08948835735136,1
24521,0.9,0.512,10.0,0.09921189002793582,-38.425094000267876,1
24522,0.9,0.512,10.0,0.12830757663005177,-37.939862940277365,1
24523,0.9,0.512,10.0,0.08506882507262475,-38.970476611270364,1
24524,0.9,0.512,10.0,0.08230985212637051,-37.07390340287947,1
24525,0.9,0.512,10.0,0.10062356726280408,-38.44577692583498,1
24526,0.9,0.512,10.0,0.09303437754417815,-38.441259633305776,1
24527,0.9,0.512,10.0,0.096940173312975,-37.832465503036175,1
24528,0.9,0.512,10.0,0.07467063287958259,-36.56363358547626,1
24529,0.9,0.512,10.0,0.0661283101915256,-36.113412525278505,1
24530,0.9,0.512,10.0,0.09102425931184688,-39.80757366385595,1
24531,0.9,0.512,10.0,0.11060751528257734,-38.89327003318248,1
24532,0.9,0.512,10.0,0.0849294568819492,-35.496494717701836,1
24533,0.9,0.512,10.0,0.07316819638569466,-35.33860318759538,1
24534,0.9,0.512,10.0,0.09403382996382154,-38.38424058893349,1
24535,0.9,0.512,10.0,0.08821894538240307,-36.916807609543376,1
24536,0.9,0.512,10.0,0.07585837216635932,-36.034712981705546,1
24537,0.9,0.512,10.0,0.0913921528065419,-37.42145460429182,1
24538,0.9,0.512,10.0,0.10718088358947514,-37.61810819879522,1
24539,0.9,0.512,10.0,0.07515438386831033,-35.66194709360098,1
24540,0.9,0.512,10.0,0.08297087298554828,-38.19300322102182,1
24541,0.9,0.512,10.0,0.06763370440393907,-35.756763908561595,1
24542,0.9,0.512,10.0,0.14080515764269264,-40.43930308054665,1
24543,0.9,0.512,10.0,0.08406340142116303,-37.817791670092745,1
24544,0.9,0.512,10.0,0.08115918140501868,-37.222939351785925,1
24545,0.9,0.512,10.0,0.09330378237328546,-38.001423681074385,1
24546,0.9,0.512,10.0,0.12573713163327682,-38.51905561283753,1
24547,0.9,0.512,10.0,0.09937753648780889,-38.04687122525802,1
24548,0.9,0.512,10.0,0.10753670596916734,-39.43867875740989,1
24549,0.9,0.512,10.0,0.09536325507961449,-38.98489742295841,1
24550,0.9,0.512,10.0,0.08340929223887364,-37.39093870211562,1
24551,0.9,0.512,10.0,0.08420647123442246,-38.120153079487594,1
24552,0.9,0.512,10.0,0.07592402423846856,-37.65363445408768,1
24553,0.9,0.512,10.0,0.09131721963015696,-37.500733611469244,1
24554,0.9,0.512,10.0,0.11138365439614634,-37.84840754503098,1
24555,0.9,0.512,10.0,0.11420027545567177,-39.11069312734148,1
24556,0.9,0.512,10.0,0.0997661152652986,-39.41051448641064,1
24557,0.9,0.512,10.0,0.09429181000361825,-39.239804511936775,1
24558,0.9,0.512,10.0,0.10250559927220435,-37.99029979517004,1
24559,0.9,0.512,10.0,0.10422264837412432,-39.20013997746995,1
24560,0.9,0.512,10.0,0.06944421266113843,-35.79795681729856,1
24561,0.9,0.512,10.0,0.09435397840462126,-39.315174863676816,1
24562,0.9,0.512,10.0,0.09702080150922174,-38.068778366699945,1
24563,0.9,0.512,10.0,0.08684944823949228,-37.91436417540639,1
24564,0.9,0.512,10.0,0.09178042051849791,-36.591990398001016,1
24565,0.9,0.512,10.0,0.07426423811955435,-37.190512215069425,1
24566,0.9,0.512,10.0,0.06205947298266895,-36.0522169528905,1
24567,0.9,0.512,10.0,0.07829382526952905,-37.48305117406481,1
24568,0.9,0.512,10.0,0.09667516922054714,-39.20548075634528,1
24569,0.9,0.512,10.0,0.09109808629705729,-38.29113372628477,1
24570,0.9,0.512,10.0,0.08687561199723998,-37.55113723724665,1
24571,0.9,0.512,10.0,0.07806417192319232,-36.41842336772644,1
24572,0.9,0.512,10.0,0.11184397921249642,-40.13623918414792,1
24573,0.9,0.512,10.0,0.08348529339618022,-37.15695239405383,1
24574,0.9,0.512,10.0,0.06789595575347465,-35.5224066756041,1
24575,0.9,0.512,10.0,0.07619222665697908,-36.186495927158006,1
24576,1.8,0.512,10.0,0.16924592876137498,-3.9645219315827944,0
24577,1.8,0.512,10.0,0.17147570935351708,-3.8266303476084573,1
24578,1.8,0.512,10.0,0.1517905980522221,-3.000015254643614,1
24579,1.8,0.512,10.0,0.1337713545539802,-1.2950595116041228,0
24580,1.8,0.512,10.0,0.14797684923546697,-2.658883945497365,0
24581,1.8,0.512,10.0,0.13875310883920072,-1.6918660018372975,0
24582,1.8,0.512,10.0,0.11734762659812273,1.2328828200601265,0
24583,1.8,0.512,10.0,0.16961539797797753,-4.2079005791674575,1
24584,1.8,0.512,10.0,0.1451124871523435,-1.9849726580785187,0
24585,1.8,0.512,10.0,0.13011849724455338,-1.0091670853630035,0
24586,1.8,0.512,10.0,0.17345769783990278,-3.1289042940536405,1
24587,1.8,0.512,10.0,0.16389290140215984,-4.359867180509795,1
24588,1.8,0.512,10.0,0.15313722651710726,-3.286912738029997,0
24589,1.8,0.512,10.0,0.14480649667275416,-2.294725451575772,1
24590,1.8,0.512,10.0,0.13186443068815057,-1.5898276940960159,0
24591,1.8,0.512,10.0,0.17402237583990002,-4.832107584453411,1
24592,1.8,0.512,10.0,0.15151284241407853,-3.5691153019928237,0
24593,1.8,0.512,10.0,0.11672664293110599,1.3952683961923356,0
24594,1.8,0.512,10.0,0.14205469002466597,-2.1206074112633075,1
24595,1.8,0.512,10.0,0.14761495122490179,-2.699745846013684,0
24596,1.8,0.512,10.0,0.15161948488408242,-2.276160666080443,0
24597,1.8,0.512,10.0,0.14915246777190133,-3.878296720436566,1
24598,1.8,0.512,10.0,0.15447081801137513,-3.5845951785694865,0
24599,1.8,0.512,10.0,0.1531644348660339,-2.193230751477401,0
24600,1.8,0.512,10.0,0.14143256653954336,-2.011190535536585,1
24601,1.8,0.512,10.0,0.16346671676412006,-4.525972428323186,0
24602,1.8,0.512,10.0,0.12565153455713649,0.21767182860293133,0
24603,1.8,0.512,10.0,0.15519445286844066,-2.6262568446312287,1
24604,1.8,0.512,10.0,0.12022493429644246,0.42600022209698807,1
24605,1.8,0.512,10.0,0.11586925232062037,0.8848705840161699,1
24606,1.8,0.512,10.0,0.17370024309952475,-3.779731850443568,0
24607,1.8,0.512,10.0,0.15060636766837657,-2.3770421710857192,0
24608,1.8,0.512,10.0,0.15771621340598801,-3.795136319701939,0
24609,1.8,0.512,10.0,0.1577125323752858,-2.66554747584739,0
24610,1.8,0.512,10.0,0.16296302798730306,-3.0319604586000395,1
24611,1.8,0.512,10.0,0.16503362646328779,-3.6993962966596,0
24612,1.8,0.512,10.0,0.15442116399444814,-2.3007851726293183,1
24613,1.8,0.512,10.0,0.18455400422193888,-6.1312394490096835,1
24614,1.8,0.512,10.0,0.16623771438666596,-4.258447869730176,1
24615,1.8,0.512,10.0,0.15271647709200306,-2.8535127912317932,0
24616,1.8,0.512,10.0,0.15902347235799552,-2.631291008296273,1
24617,1.8,0.512,10.0,0.1384753110947008,-2.0467564509541205,0
24618,1.8,0.512,10.0,0.1558379756303617,-4.15811552806062,0
24619,1.8,0.512,10.0,0.15150187892249847,-2.949832331977859,1
